seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.6445,257.6508457000018,0.724217500013765,984.3203125,984.4140625,0.631578947368421,0.19230769230769232,0.29484029484029484,0.5887772194304858,0.80897583429229,0.6815317498788173,0.739803094233474,0.6422466422466423,0.6875816993464052
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.628,268.9879728999804,0.7050736999954097,999.0625,995.79296875,0.58,0.1858974358974359,0.2815533980582524,0.5764802631578947,0.806674338319908,0.6724220623501199,0.7266081871345029,0.6068376068376068,0.6613439787092482
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.628,269.2098920000135,0.7139988000271842,1012.65625,992.046875,0.58,0.1858974358974359,0.2815533980582524,0.5764802631578947,0.806674338319908,0.6724220623501199,0.7266081871345029,0.6068376068376068,0.6613439787092482
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.652,244.07231369998772,4.618699199985713,1305.28125,1026.5078125,0.5608465608465608,0.33974358974358976,0.4231536926147705,0.6018596787827557,0.8193325661680092,0.6939571150097466,0.7738853503184714,0.5934065934065934,0.6717346233586731
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.534,298.80795719998423,6.816126299963798,1286.6171875,1029.52734375,0.0,0.0,0.0,0.4858156028368794,0.9459148446490219,0.6419367434595861,0.7987012987012987,0.30036630036630035,0.43655723158828746
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'sigmoid'}",0.5745,155.1504051000229,5.276949799968861,1237.39453125,1028.29296875,0.2833333333333333,0.05448717948717949,0.0913978494623656,0.5252525252525253,0.8975834292289988,0.6627017841971113,0.7736263736263737,0.4297924297924298,0.5525902668759811
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.6185,1369.739329700009,4.3545120999915525,1320.22265625,1020.9140625,0.5020080321285141,0.40064102564102566,0.44563279857397503,0.5855018587360595,0.7249712313003452,0.6478149100257069,0.7140740740740741,0.5885225885225885,0.6452476572958501
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.6485,447.0327469999902,6.530874099989887,1296.42578125,1024.8515625,0.6,0.23076923076923078,0.3333333333333333,0.5853080568720379,0.8527042577675489,0.6941451990632318,0.7882736156351792,0.590964590964591,0.6755059316120028
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'sigmoid'}",0.6015,145.88290619995678,4.322385999956168,1243.59375,1014.17578125,0.40239043824701193,0.32371794871794873,0.35879218472468916,0.5780141843971631,0.7502876869965478,0.6529794692038057,0.7246376811594203,0.5494505494505495,0.625
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.579,4147.425511400041,4.00703669997165,1362.4765625,1020.21484375,0.40443213296398894,0.46794871794871795,0.4338781575037147,0.5836065573770491,0.6144994246260069,0.5986547085201793,0.6602209944751382,0.5836385836385837,0.6195722618276086
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.651,748.8678899999941,6.755563799990341,1264.4296875,1026.359375,0.5672514619883041,0.3108974358974359,0.40165631469979296,0.6044247787610619,0.7859608745684695,0.6833416708354177,0.7467811158798283,0.6373626373626373,0.6877470355731226
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'sigmoid'}",0.5525,232.18615429999772,3.6913377000018954,1258.78515625,1019.484375,0.3242009132420091,0.4551282051282051,0.37866666666666665,0.5745164960182025,0.5811277330264673,0.5778032036613272,0.6705710102489019,0.5592185592185592,0.6098535286284953
2,CountVectorizer,MultinomialNB,{'alpha': 0.01},0.5775,0.8502501000184566,1.8618172000278719,1013.33984375,972.04296875,0.43853820598006643,0.4230769230769231,0.43066884176182707,0.5699152542372882,0.619102416570771,0.5934914506343077,0.6423841059602649,0.5921855921855922,0.6162642947903431
2,CountVectorizer,MultinomialNB,{'alpha': 0.1},0.5955,0.8465871000080369,1.8651483999565244,1011.32421875,970.51171875,0.45723684210526316,0.44551282051282054,0.4512987012987013,0.5894621295279913,0.61795166858458,0.6033707865168539,0.6560509554140127,0.6288156288156288,0.64214463840399
2,CountVectorizer,MultinomialNB,{'alpha': 1.0},0.6205,0.8323017000220716,1.828385700006038,1009.54296875,969.921875,0.558282208588957,0.2916666666666667,0.3831578947368421,0.5989795918367347,0.6754890678941312,0.6349378042184964,0.6569428238039673,0.6874236874236874,0.6718377088305489
